Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
911300766,6000000000.0,Cipocok Jaya,2024-07-25T09:58:18+0000,>10,>10,2050,1200
922200520,350000000.0,Curug,2024-06-22T18:42:22+0000,3,3,150,150
826109705,599000000.0,Cipocok Jaya,2024-04-17T14:46:59+0000,3,2,113,90
915392850,250000000.0,Cipocok Jaya,2024-03-09T12:10:12+0000,2,2,75,70
867442123,415000000.0,Rangkasbitung,2023-12-24T03:24:58+0000,2,1,84,54
904183814,195000000.0,Cipocok Jaya,2023-10-19T03:21:02+0000,2,1,72,72
905428681,111000000000.0,Rangkasbitung,2023-10-12T14:14:00+0000,4,3,535,260
925951064,337500000.0,Tenjo,2024-09-19T01:19:36+0000,3,2,60,44
883980391,450000000.0,Pasar Kemis,2024-05-16T23:55:30+0000,2,1,114,114
919425335,650000000.0,Legok,2024-10-04T02:12:28+0000,2,1,72,72
924850460,270000000.0,Parung Panjang,2024-10-09T08:04:00+0000,2,1,70,45
925130425,90000000.0,Pasar Kemis,2024-10-15T09:16:35+0000,3,2,66,63
927039987,400000000.0,Cikande,2024-10-15T09:03:47+0000,4,4,100,98
927038827,90000000.0,Maja,2024-10-15T08:47:09+0000,1,1,60,22
927038504,150000000.0,Rajeg,2024-10-15T08:43:55+0000,2,1,60,60
927037559,70000000.0,Curug,2024-10-15T08:33:05+0000,2,1,60,30
918875571,2350000000.0,Curug,2024-10-15T08:19:42+0000,3,4,132,120
927036799,1450000000.0,Cikupa,2024-10-15T08:17:35+0000,3,2,160,117
927036687,258000000.0,Balaraja,2024-10-15T08:15:15+0000,1,1,42,60
927036154,250000.0,Serang,2024-10-15T08:02:42+0000,2,1,60,33
927035597,300000000.0,Solear,2024-10-15T07:52:11+0000,3,1,150,150
921514710,625000000.0,Bojonegara,2024-10-15T07:25:21+0000,2,1,90,75
883850360,16500000.0,Cikupa,2024-08-25T06:22:22+0000,2,1,84,41
926102649,45000000.0,Parung Panjang,2024-09-22T12:05:53+0000,2,1,72,36
915778035,279000000.0,Parung Panjang,2024-06-17T00:18:55+0000,2,1,60,27
924266704,6500000000.0,Cikupa,2024-09-24T03:40:41+0000,4,4,1500,800
927033248,530000000.0,Cikupa,2024-10-15T07:09:42+0000,2,1,72,45
925150106,1800000000.0,Curug,2024-10-15T07:05:08+0000,5,4,112,125
924815808,1000000000.0,Curug,2024-10-15T07:05:00+0000,5,2,200,170
925150888,700000000.0,Legok,2024-10-15T07:04:34+0000,3,3,62,64
927033075,180000000.0,Solear,2024-10-15T07:01:15+0000,3,1,60,60
927032492,785000000.0,Curug,2024-10-15T06:49:14+0000,2,2,90,90
927032247,115000000.0,Rajeg,2024-10-15T06:44:10+0000,1,1,50,60
915664135,400000000.0,Pasar Kemis,2024-10-15T05:37:58+0000,2,2,60,31
927028952,250000000.0,Rajeg,2024-10-15T05:35:44+0000,2,1,75,45
927028547,799000000.0,Cikupa,2024-10-15T05:27:04+0000,4,3,52,125
927026810,370000000.0,Pasar Kemis,2024-10-15T04:48:08+0000,2,1,72,60
921401745,160000000.0,Parung Panjang,2024-08-19T03:30:20+0000,2,1,72,36
923479588,281158320.0,Rajeg,2024-09-27T23:30:33+0000,2,1,60,28
922666967,850000000.0,Legok,2024-09-10T06:29:41+0000,2,1,41,50
879488392,580000000.0,Cibodas,2024-09-03T16:37:40+0000,2,2,60,120
927025932,25.0,Serang,2024-10-15T04:30:29+0000,4,4,229,250
927025537,390287289.0,Kasemen,2024-10-15T04:23:38+0000,3,1,90,45
927025371,412000099.0,Walantaka,2024-10-15T04:20:33+0000,3,1,90,44
927025217,499012003.0,Serang,2024-10-15T04:17:51+0000,2,3,91,48
927024669,95000000.0,Rajeg,2024-10-15T04:08:53+0000,2,1,69,30
927024556,600000031.0,Jambe,2024-10-15T04:06:51+0000,3,2,71,48
927024360,600000030.0,Gunung Kaler,2024-10-15T04:03:17+0000,3,2,70,49
927024079,600000029.0,Curug,2024-10-15T03:56:58+0000,3,2,79,49
899980433,500000000.0,Cibodas,2024-10-15T03:50:06+0000,2,2,72,61
900562411,700000000.0,Pasar Kemis,2024-10-15T03:49:34+0000,2,2,60,55
889820992,581000000.0,Pasar Kemis,2024-10-15T03:48:47+0000,2,1,60,45
917717104,1950000000.0,Serang,2024-10-10T01:48:02+0000,4,5,199,290
926006405,300000000.0,Cikupa,2024-09-20T05:29:10+0000,2,1,60,30
925735459,185000000.0,Kramatwatu,2024-09-13T12:17:02+0000,2,2,75,60
926856361,799000000.0,Serang,2024-10-11T02:39:51+0000,4,3,143,210
901344114,590000000.0,Pasar Kemis,2024-10-15T03:48:33+0000,2,2,60,46
906348903,550000000.0,Cibodas,2024-10-15T03:47:59+0000,2,2,60,45
904844974,444000000.0,Pasar Kemis,2024-10-15T03:47:26+0000,2,1,60,31
899544501,500000000.0,Pasar Kemis,2024-10-15T03:47:14+0000,2,2,60,45
899960426,500000000.0,Pasar Kemis,2024-10-15T03:47:02+0000,2,2,60,46
900272396,400000000.0,Pasar Kemis,2024-10-15T03:46:53+0000,2,2,60,31
904208841,550000000.0,Jatiuwung,2024-10-15T03:46:44+0000,2,2,60,46
914297892,700000000.0,Pasar Kemis,2024-10-15T03:46:27+0000,2,2,102,50
927023605,600000028.0,Cisoka,2024-10-15T03:46:26+0000,3,2,78,48
927023457,501929000.0,Cibodas,2024-10-15T03:43:03+0000,2,1,70,44
