Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
926807868,170000000.0,Leuwiliang,2024-10-09T22:10:51+0000,2,1,250,70
926805881,250000000.0,Maja,2024-10-09T17:59:25+0000,2,1,72,27
926805579,130000000.0,Tigaraksa,2024-10-09T17:32:27+0000,2,1,72,72
926801333,18000000.0,Parung Panjang,2024-10-09T13:59:08+0000,2,1,90,105
924254377,295000000.0,Rangkasbitung,2024-10-09T13:32:40+0000,3,2,103,103
926794561,435.0,Panongan,2024-10-09T10:40:37+0000,3,1,72,72
926791715,49086992.0,Ciampea,2024-10-09T09:36:35+0000,2,1,72,45
926791499,135.0,Curugbitung,2024-10-09T09:33:16+0000,2,1,60,29
926791190,60000000.0,Tigaraksa,2024-10-09T09:27:21+0000,2,1,60,30
926788666,85000000.0,Cibungbulang,2024-10-09T08:41:00+0000,2,1,72,30
926786586,55000000.0,Solear,2024-10-09T07:56:45+0000,2,1,60,30
926784412,26000000.0,Tigaraksa,2024-10-09T07:15:15+0000,2,1,60,30
926783797,435000000.0,Cipocok Jaya,2024-10-09T07:05:13+0000,2,1,72,33
926783258,1000000.0,Cipocok Jaya,2024-10-09T06:55:45+0000,2,1,66,33
926783084,1000000.0,Cipocok Jaya,2024-10-09T06:52:40+0000,2,1,72,33
926782530,150000000.0,Solear,2024-10-09T06:41:52+0000,1,1,60,60
926780214,150000000.0,Tigaraksa,2024-10-09T05:59:08+0000,1,1,60,60
926778854,140000000.0,Cibungbulang,2024-10-09T05:33:23+0000,2,1,84,36
926778797,250000000.0,Maja,2024-10-09T05:32:17+0000,2,1,117,36
926777727,750000000.0,Cibadak,2024-10-09T05:08:55+0000,4,3,140,196
926776127,69000000.0,Ciampea,2024-10-09T04:37:40+0000,2,1,72,50
926774019,450000000.0,Balaraja,2024-10-09T04:02:58+0000,2,1,72,45
926772735,720000000.0,Tenjo,2024-10-09T03:39:19+0000,2,1,160,40
926772501,300000000.0,Panongan,2024-10-09T03:34:15+0000,2,1,60,60
926772301,185000000.0,Pamijahan,2024-10-09T03:30:20+0000,2,1,60,30
926771234,698000000.0,Legok,2024-10-09T03:08:31+0000,3,3,62,65
926770113,1650000000.0,Kopo,2024-10-09T02:46:40+0000,5,3,186,200
926767551,500000000.0,Cibungbulang,2024-10-09T01:35:06+0000,6,6,300,278
926766945,165000000.0,Cibungbulang,2024-10-09T01:15:15+0000,2,1,72,72
926766024,130000.0,Solear,2024-10-09T00:33:06+0000,2,1,90,90
926765066,155000000.0,Solear,2024-10-08T23:31:57+0000,2,1,90,30
926764089,180000000.0,Cibungbulang,2024-10-08T21:35:16+0000,2,1,72,36
926763664,250000000.0,Balaraja,2024-10-08T19:31:31+0000,2,1,60,48
922912147,350000000.0,Maja,2024-10-08T18:19:19+0000,2,1,72,36
926756028,350000000.0,Pelabuhanratu,2024-10-08T13:02:18+0000,3,2,250,150
926755996,750000000.0,Panongan,2024-10-08T13:01:23+0000,3,2,84,70
903093880,300000000.0,Maja,2024-10-08T12:54:49+0000,1,1,60,21
925907101,55000000.0,Legok,2024-10-08T11:45:53+0000,2,1,66,36
926749343,300000000.0,Parung Panjang,2024-10-08T09:54:23+0000,2,1,72,36
926746030,43009785.0,Ciampea,2024-10-08T08:38:24+0000,2,1,60,32
926745325,43059789.0,Leuwiliang,2024-10-08T08:23:39+0000,2,1,60,32
926745111,65000000.0,Tigaraksa,2024-10-08T08:18:53+0000,1,1,108,22
926744417,500000000.0,Tigaraksa,2024-10-08T08:01:58+0000,3,1,60,60
926744399,230000000.0,Cibungbulang,2024-10-08T08:01:33+0000,3,1,400,250
